Date;Latitude;Longitude;cd1;cd2;cd3;cd4;wd1;wd2;wd3;wd4;SeaState;Source;Info;Comments;
15/10/2008;42,947;7,1078;;;;13,75;;;;294;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;42,9961;7,1167;;;;11,79;;;;738,52;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,0464;7,1252;;;;7,86;;;;102,9;0;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,0961;7,134;;;;3,93;;;;39,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,1315;7,1728;;;;3,93;;;;155,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,1577;7,2286;;;;3,93;;;;39,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,1838;7,3055;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,2133;7,3607;;;;11,79;;;;117,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,249;7,4109;;;;3,93;;;;39,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,2844;7,4614;;;;3,93;;;;271,3;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,3148;7,5044;;;;3,93;;;;39,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,3169;7,505;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,3499;7,4565;;;;5,89;;;;174,8;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,3845;7,4036;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,4218;7,3511;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,4586;7,2983;;;;0;;;;0;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,4971;7,2506;;;;9,82;;;;254,8;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
15/10/2008;43,5319;7,2132;;;;9,82;;;;98;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,2833;7,2148;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,2625;7,2677;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,2303;7,312;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,2148;7,3189;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,1707;7,3485;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,1421;7,3691;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,0973;7,3991;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,0498;7,4336;;;;1,96;;;;19,6;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;43,0357;7,4455;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;42,9909;7,4775;;;;0;;;;0;2,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
09/09/2008;42,9433;7,51;;;;0;;;;0;3;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;42,5077;8,5175;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;42,5503;8,5381;;;;1,96;;;;135,6;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;42,5954;8,5611;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;42,6254;8,5903;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;42,659;8,622;;;;1,96;;;;19,6;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;42,6875;8,6559;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;42,7322;8,6562;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;42,7802;8,6577;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;43,1057;8,4006;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
10/09/2008;43,1319;8,3614;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1744;8,2867;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1455;8,3267;;;;0;;;;0;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1504;8,3234;;;;0;;;;0;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1147;8,283;;;;1,96;;;;292,4;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,0845;8,2461;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,0778;8,2392;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,0451;8,1972;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,0126;8,155;;;;1,96;;;;19,6;0,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;42,983;8,1088;;;;0;;;;0;0,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;42,9871;8,0514;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;42,9916;8,0362;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,0153;7,9722;;;;0;;;;0;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,0697;7,8547;;;;0;;;;0;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,0937;7,8108;;;;0;;;;0;3;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1044;7,758;;;;1,96;;;;19,6;2,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1074;7,6936;;;;5,89;;;;271,3;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1117;7,6359;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,129;7,6476;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1261;7,5947;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1243;7,5309;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
11/09/2008;43,1231;7,4665;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;42,8558;6,78;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;42,8816;6,817;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;42,9027;6,8557;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;42,9213;6,899;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;42,9387;6,9428;;;;3,93;;;;39,2;2,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;42,9586;6,9855;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;42,9794;7,0302;;;;1,96;;;;19,6;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;42,9917;7,0385;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;43,0248;7,0553;;;;0;;;;313,6;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;43,0652;7,0794;;;;1,96;;;;19,6;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;43,0987;7,1011;;;;3,93;;;;39,2;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;43,13;7,0893;;;;0;;;;0;0,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;43,166;7,1225;;;;3,93;;;;39,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;43,1929;7,1474;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
16/09/2008;43,2291;7,1791;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,869;6,8281;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,8592;6,7719;;;;1,96;;;;19,6;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,8443;6,7002;;;;1,96;;;;19,6;;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,8334;6,6472;;;;7,86;;;;351,2;;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,8295;6,6149;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,816;6,5505;;;;0;;;;156,8;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,8043;6,4864;;;;3,93;;;;39,2;2,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,8052;6,4729;;;;0;;;;0;2,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,7886;6,4135;;;;0;;;;0;2,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,7711;6,3518;;;;1,96;;;;19,6;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,7224;6,3477;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,7152;6,2861;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,7177;6,2346;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,7135;6,242;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,7124;6,2366;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,6689;6,2099;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,6242;6,1877;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,5771;6,1667;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,5308;6,1469;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
17/09/2008;42,4889;6,1252;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,5075;6,062;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,5208;6,0127;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,5344;5,9581;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,5465;5,9037;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,5783;5,8943;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,6222;5,9167;;;;1,96;;;;176,4;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,6668;5,9359;;;;3,93;;;;196;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7026;5,9638;;;;3,93;;;;39,2;3;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7909;5,97;;;;0;;;;0;3;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7692;6,016;;;;0;;;;0;3;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7445;6,0658;;;;1,96;;;;19,6;3;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7228;6,1109;;;;1,96;;;;19,6;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7162;6,163;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,733;6,2193;;;;5,89;;;;58,8;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7502;6,2723;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,8018;6,2844;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7869;6,3252;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7834;6,3352;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7869;6,3608;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,7962;6,3984;;;;3,93;;;;39,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
18/09/2008;42,8002;6,4467;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,9567;6,3819;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,9189;6,4214;;;;7,86;;;;194,4;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,8812;6,4591;;;;3,93;;;;271,3;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,8458;6,4975;;;;5,89;;;;406,9;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,8094;6,5434;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,7707;6,589;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,7301;6,6333;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,6914;6,6768;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,6435;6,7765;;;;0;;;;0;0;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,5963;6,814;;;;7,86;;;;194,4;0;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,3706;7,0491;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
22/09/2008;42,3308;7,0804;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
23/09/2008;42,7634;5,9933;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
23/09/2008;42,7725;5,9231;;;;0;;;;0;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
23/09/2008;42,781;5,8522;;;;1,96;;;;19,6;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;43,0688;5,6485;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;43,059;5,5825;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;43,048;5,5169;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;43,0366;5,4497;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,8503;5,0289;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,8129;4,9912;;;;3,93;;;;155,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,7914;4,9692;;;;3,93;;;;39,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,787;4,9657;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,765;4,9641;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,7168;4,9599;;;;0;;;;0;0,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,6713;4,9571;;;;1,96;;;;19,6;0,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,6302;4,9825;;;;1,96;;;;19,6;0,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,5913;5,021;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,551;5,0521;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
24/09/2008;42,5108;5,0858;;;;0;;;;156,8;2;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,8956;5,7201;;;;0;;;;0;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,8864;5,7795;;;;1,96;;;;19,6;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,8828;5,8034;;;;0;;;;0;1,5;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,9181;5,8333;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,9479;5,8634;;;;5,89;;;;58,8;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,953;5,8608;;;;0;;;;0;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,9344;5,8998;;;;9,82;;;;330,1;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,9151;5,9431;;;;1,96;;;;19,6;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;;
25/09/2008;42,8977;5,9898;;;;3,93;;;;39,2;1;F.Galgani;Macroplastic observations MED-2008-raw data-ifremer;374;
